website_link,college_name,course_name,2021 closing rank,2020 closing rank,Category,opening_home_state_rank,closing_home_state_rank
https://www.careers360.com/colleges/karpagam-institute-of-technology-coimbatore/cut-off,"Karpagam Institute of Technology, Coimbatore",BE Mechanical Engineering,69689,78591,General,47077,69689
https://www.careers360.com/colleges/kings-engineering-college-sriperumbudur/cut-off,"Kings Engineering College, Sriperumbudur",BE Artificial Intelligence and Data Science,65566,NA,General,27992,65566
https://www.careers360.com/colleges/kings-engineering-college-sriperumbudur/cut-off,"Kings Engineering College, Sriperumbudur",BE Biomedical Engineering,69064,73043,General,21582,69064
https://www.careers360.com/colleges/kings-engineering-college-sriperumbudur/cut-off,"Kings Engineering College, Sriperumbudur",BE Computer Science and Engineering,81034,74489,General,18182,81034
https://www.careers360.com/colleges/kings-engineering-college-sriperumbudur/cut-off,"Kings Engineering College, Sriperumbudur",BE Electronics and Communication Engineering,78114,97564,General,11148,78114
https://www.careers360.com/colleges/kings-engineering-college-sriperumbudur/cut-off,"Kings Engineering College, Sriperumbudur",BE Information Technology,89671,96671,General,27868,89671
https://www.careers360.com/colleges/kings-engineering-college-sriperumbudur/cut-off,"Kings Engineering College, Sriperumbudur",BE Mechanical Engineering,133482,108542,General,37721,133482
https://www.careers360.com/colleges/kings-engineering-college-sriperumbudur/cut-off,"Kings Engineering College, Sriperumbudur",BE Robotics and Automation,113127,110689,General,38758,113127
https://www.careers360.com/colleges/kingston-engineering-college-vellore/cut-off,"Kingston Engineering College, Vellore",B.Tech Information Technology,56226,78932,General,22248,56226
https://www.careers360.com/colleges/kingston-engineering-college-vellore/cut-off,"Kingston Engineering College, Vellore",BE Civil Engineering,77216,101112,General,12637,77216
https://www.careers360.com/colleges/kingston-engineering-college-vellore/cut-off,"Kingston Engineering College, Vellore",BE Computer Science and Engineering,61577,66239,General,17277,61577
https://www.careers360.com/colleges/kingston-engineering-college-vellore/cut-off,"Kingston Engineering College, Vellore",BE Electrical and Electronics Engineering,132278,91804,General,52044,132278
https://www.careers360.com/colleges/kingston-engineering-college-vellore/cut-off,"Kingston Engineering College, Vellore",BE Electronics and Communication Engineering,95535,69723,General,32683,95535
https://www.careers360.com/colleges/kingston-engineering-college-vellore/cut-off,"Kingston Engineering College, Vellore",BE Mechanical Engineering,135468,106303,General,73128,135468
https://www.careers360.com/colleges/kings-college-of-engineering-pudukottai/cut-off,"Kings College of Engineering, Pudukottai",BE Civil Engineering,131768,109998,General,87788,131768
https://www.careers360.com/colleges/kings-college-of-engineering-pudukottai/cut-off,"Kings College of Engineering, Pudukottai",BE Computer Science and Engineering,59098,65811,General,8613,59098
https://www.careers360.com/colleges/kings-college-of-engineering-pudukottai/cut-off,"Kings College of Engineering, Pudukottai",BE Electrical and Electronics Engineering,118324,84298,General,78815,118324
https://www.careers360.com/colleges/kings-college-of-engineering-pudukottai/cut-off,"Kings College of Engineering, Pudukottai",BE Electronics and Communication Engineering,93485,99668,General,14333,93485
https://www.careers360.com/colleges/kings-college-of-engineering-pudukottai/cut-off,"Kings College of Engineering, Pudukottai",BE Mechanical Engineering,119704,99100,General,54996,119704
https://www.careers360.com/colleges/kathir-college-of-engineering-coimbatore/cut-off,"Kathir College of Engineering, Coimbatore",BE Artificial Intelligence and Data Science,60675,105543,General,9766,60675
https://www.careers360.com/colleges/kathir-college-of-engineering-coimbatore/cut-off,"Kathir College of Engineering, Coimbatore",BE Computer Science and Engineering,48229,92076,General,18429,48229
https://www.careers360.com/colleges/kathir-college-of-engineering-coimbatore/cut-off,"Kathir College of Engineering, Coimbatore",BE Electrical and Electronics Engineering,135763,NA,General,55271,135763
https://www.careers360.com/colleges/kathir-college-of-engineering-coimbatore/cut-off,"Kathir College of Engineering, Coimbatore",BE Electronics and Communication Engineering,94713,21606,General,3279,94713
https://www.careers360.com/colleges/kathir-college-of-engineering-coimbatore/cut-off,"Kathir College of Engineering, Coimbatore",BE Mechanical Engineering,129899,98861,General,116136,129899
https://www.careers360.com/colleges/kongunadu-college-of-engineering-and-technology-tiruchirappalli/cut-off,"Kongunadu College of Engineering and Technology, Tiruchirappalli",B.Tech Agriculture Engineering,82387,NA,General,30891,82387
https://www.careers360.com/colleges/kongunadu-college-of-engineering-and-technology-tiruchirappalli/cut-off,"Kongunadu College of Engineering and Technology, Tiruchirappalli",B.Tech Artificial Intelligence and Data Science,44171,NA,General,10510,44171
https://www.careers360.com/colleges/kongunadu-college-of-engineering-and-technology-tiruchirappalli/cut-off,"Kongunadu College of Engineering and Technology, Tiruchirappalli",B.Tech Information Technology,34358,49310,General,3749,34358
https://www.careers360.com/colleges/kongunadu-college-of-engineering-and-technology-tiruchirappalli/cut-off,"Kongunadu College of Engineering and Technology, Tiruchirappalli",BE Biomedical Engineering,59499,33685,General,25019,59499
https://www.careers360.com/colleges/kongunadu-college-of-engineering-and-technology-tiruchirappalli/cut-off,"Kongunadu College of Engineering and Technology, Tiruchirappalli",BE Civil Engineering,95789,65453,General,19647,95789
https://www.careers360.com/colleges/kongunadu-college-of-engineering-and-technology-tiruchirappalli/cut-off,"Kongunadu College of Engineering and Technology, Tiruchirappalli",BE Computer Science and Engineering,24328,32185,General,5360,24328
https://www.careers360.com/colleges/kongunadu-college-of-engineering-and-technology-tiruchirappalli/cut-off,"Kongunadu College of Engineering and Technology, Tiruchirappalli",BE Electrical and Electronics Engineering,73096,63601,General,16465,73096
https://www.careers360.com/colleges/kongunadu-college-of-engineering-and-technology-tiruchirappalli/cut-off,"Kongunadu College of Engineering and Technology, Tiruchirappalli",BE Electronics and Communication Engineering,53215,48824,General,11926,53215
https://www.careers360.com/colleges/kongunadu-college-of-engineering-and-technology-tiruchirappalli/cut-off,"Kongunadu College of Engineering and Technology, Tiruchirappalli",BE Mechanical Engineering,95643,85878,General,8488,95643
https://www.careers360.com/colleges/kumaraguru-college-of-technology-coimbatore/cut-off,"Kumaraguru College of Technology, Coimbatore",B.Tech Artificial Intelligence and Data Science,3708,5976,General,1997,3708
https://www.careers360.com/colleges/kumaraguru-college-of-technology-coimbatore/cut-off,"Kumaraguru College of Technology, Coimbatore",B.Tech Biotechnology,6127,6172,General,2371,6127
https://www.careers360.com/colleges/kumaraguru-college-of-technology-coimbatore/cut-off,"Kumaraguru College of Technology, Coimbatore",B.Tech Fashion Technology,24801,29951,General,16622,24801
https://www.careers360.com/colleges/kumaraguru-college-of-technology-coimbatore/cut-off,"Kumaraguru College of Technology, Coimbatore",B.Tech Information Technology,3092,5745,General,2312,3092
https://www.careers360.com/colleges/kumaraguru-college-of-technology-coimbatore/cut-off,"Kumaraguru College of Technology, Coimbatore",B.Tech Textile Technology,27310,28314,General,16019,27310
https://www.careers360.com/colleges/kumaraguru-college-of-technology-coimbatore/cut-off,"Kumaraguru College of Technology, Coimbatore",BE Aeronautical Engineering,9214,8628,General,1388,9214
https://www.careers360.com/colleges/kumaraguru-college-of-technology-coimbatore/cut-off,"Kumaraguru College of Technology, Coimbatore",BE Automobile Engineering,22149,21597,General,13808,22149
https://www.careers360.com/colleges/kumaraguru-college-of-technology-coimbatore/cut-off,"Kumaraguru College of Technology, Coimbatore",BE Civil Engineering,19752,19067,General,9568,19752
https://www.careers360.com/colleges/kumaraguru-college-of-technology-coimbatore/cut-off,"Kumaraguru College of Technology, Coimbatore",BE Computer Science and Engineering,2440,4262,General,1187,2440
https://www.careers360.com/colleges/kumaraguru-college-of-technology-coimbatore/cut-off,"Kumaraguru College of Technology, Coimbatore",BE Electrical and Electronics Engineering,6687,8178,General,5243,6687
https://www.careers360.com/colleges/kumaraguru-college-of-technology-coimbatore/cut-off,"Kumaraguru College of Technology, Coimbatore",BE Electronics and Communication Engineering,3792,5801,General,1616,3792
https://www.careers360.com/colleges/kumaraguru-college-of-technology-coimbatore/cut-off,"Kumaraguru College of Technology, Coimbatore",BE Electronics and Instrumentation Engineering,9417,11375,General,5348,9417
https://www.careers360.com/colleges/kumaraguru-college-of-technology-coimbatore/cut-off,"Kumaraguru College of Technology, Coimbatore",BE Information Science and Engineering,6388,9187,General,4243,6388
https://www.careers360.com/colleges/kumaraguru-college-of-technology-coimbatore/cut-off,"Kumaraguru College of Technology, Coimbatore",BE Mechanical Engineering,14727,12664,General,6989,14727
https://www.careers360.com/colleges/kumaraguru-college-of-technology-coimbatore/cut-off,"Kumaraguru College of Technology, Coimbatore",BE Mechatronics Engineering,12565,12140,General,2478,12565
https://www.careers360.com/colleges/kurinji-college-of-engineering-and-technology-manapparai/cut-off,"Kurinji College of Engineering and Technology, Manapparai",BE Computer Science and Engineering,131396,NA,General,56048,131396
https://www.careers360.com/colleges/kurinji-college-of-engineering-and-technology-manapparai/cut-off,"Kurinji College of Engineering and Technology, Manapparai",BE Electronics and Communication Engineering,135686,NA,General,135686,135686
https://www.careers360.com/colleges/kurinji-college-of-engineering-and-technology-manapparai/cut-off,"Kurinji College of Engineering and Technology, Manapparai",BE Mechanical Engineering,135264,NA,General,118748,135264
https://www.careers360.com/colleges/lord-jegannath-college-of-engineering-and-technology-kanyakumari/cut-off,"Lord Jegannath College of Engineering and Technology, Kanyakumari",BE Aeronautical Engineering,121903,NA,General,50903,121903
https://www.careers360.com/colleges/lord-jegannath-college-of-engineering-and-technology-kanyakumari/cut-off,"Lord Jegannath College of Engineering and Technology, Kanyakumari",BE Computer Science and Engineering,114484,101862,General,37064,114484
https://www.careers360.com/colleges/lord-jegannath-college-of-engineering-and-technology-kanyakumari/cut-off,"Lord Jegannath College of Engineering and Technology, Kanyakumari",BE Mechanical Engineering,90418,105341,General,90418,90418
https://www.careers360.com/colleges/lord-jegannath-college-of-engineering-and-technology-kanyakumari/cut-off,"Lord Jegannath College of Engineering and Technology, Kanyakumari",BE Robotics and Automation Engineering,111096,NA,General,102267,111096
